DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SI,2015,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SI,2016,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SI,2017,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SI,2018,7.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SI,2019,7.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SI,2020,8.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2009,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2010,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2011,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2012,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2013,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2014,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2015,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2016,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2017,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2018,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2019,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SK,2020,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2011,43.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2012,3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2013,-33.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2014,6.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2015,5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2016,5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2017,38.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2018,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,SM,2019,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2009,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2010,3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2011,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2012,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2013,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2014,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2015,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2016,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2017,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2018,4.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,TR,2019,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2009,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2010,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2011,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2012,1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2013,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2015,0.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2016,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2017,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2018,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2019,0.5,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UA,2020,0.2,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2009,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2010,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2011,3.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2012,2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2013,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2014,4.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2015,5.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2016,4.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2017,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2018,3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,UK,2019,4.0,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2009,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2010,-220.1,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2011,-19.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2012,8.4,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2013,-9.4,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2014,-18.7,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2015,-27.8,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2016,-1.7,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2017,0.2,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2018,-9.2,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,CNMIGRATRT,XK,2019,-14.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AD,2009,-4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AD,2010,11.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AD,2011,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AD,2012,-24.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AD,2016,19.0,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AD,2018,18.3,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AD,2019,17.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2009,-6.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2010,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2011,-1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2012,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2013,-1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2014,-2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2015,-3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2016,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2017,-2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2018,-2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2019,-5.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AL,2020,-5.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2009,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2010,4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2011,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2015,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2016,-4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2017,-4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2018,-2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2019,-1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AM,2020,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2009,2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2010,2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2011,3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2012,5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2013,6.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2014,9.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2015,13.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2016,8.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2017,5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2018,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2019,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AT,2020,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2009,11.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2010,12.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2011,13.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2012,13.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2013,12.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2014,12.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2015,11.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2016,10.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2017,8.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2018,8.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2019,8.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,AZ,2020,5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2009,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2010,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2011,-1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2012,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2013,-1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2014,-1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2016,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2017,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BA,2018,-2.4,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2009,8.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2010,10.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2011,6.8,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2012,5.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2013,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2014,5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2015,6.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2016,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2017,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2018,5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2019,5.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BE,2020,3.8,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2009,-6.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2010,-7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2011,-5.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2012,-5.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2013,-5.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2014,-6.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2015,-6.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2016,-7.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2017,-7.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2018,-7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2019,-7.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BG,2020,-5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2009,-20.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2010,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2011,-1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2012,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2013,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2014,1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2015,1.8,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2016,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2017,-1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2018,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,BY,2019,-2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2009,10.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2010,10.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2011,10.7,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2012,10.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2013,12.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2014,12.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2015,10.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2016,11.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2017,7.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2018,7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2019,7.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CH,2020,7.1,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2009,27.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2010,24.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2011,26.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2012,4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2013,-9.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2014,-12.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2015,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2016,7.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2017,11.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2018,13.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2019,13.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CY,2020,9.0,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2009,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2010,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2011,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2012,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2013,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2014,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2015,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2016,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2017,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2018,3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2019,4.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,CZ,2020,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2009,-2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2010,-0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2011,1.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2012,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2013,3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2014,5.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2015,12.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2016,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2017,3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2018,2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2019,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DE,2020,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2009,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2010,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2011,3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2012,4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2013,4.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2014,5.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2015,8.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2016,7.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2017,5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2018,4.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2019,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,DK,2020,3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2009,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2010,2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2011,2.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2012,2.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2013,4.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2014,2.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2015,3.7,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2016,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2017,2.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2018,2.4,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2019,2.6,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA18,2020,-0.1,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2009,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2010,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2011,2.1,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2012,2.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2013,4.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2014,2.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2015,3.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2016,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2017,2.1,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2018,2.4,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2019,2.6,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EA19,2020,-0.1,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2009,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2010,-2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2011,-3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2012,-3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2013,-3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2014,-1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2015,0.8,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2016,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2017,2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2018,4.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2019,3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EE,2020,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2009,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2010,0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2011,-3.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2012,-7.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2013,-7.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2014,-6.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2015,-6.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2016,-1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2017,-2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2018,-1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2019,-0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EL,2020,-3.4,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2009,5.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2010,3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2011,3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2012,-1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2013,-4.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2014,-1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2015,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2016,1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2017,2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2018,6.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2019,8.4,
